1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72
2232,10260,8652,2461,4228,5906,176,3054,2992,2437,285,799,2,1,474,40,7192,658,713,349,583,465,94,214,121,19,1729,1424,528,5034,117,75,397,1108,1355,602,5818,1631,709,5143,79,36,179,93,256,215,1001,897,50,4,2218,1325,2,6,12,80,5,30,278,858,29,59,85,259,1641,236,121,184,1034,1508,1296,1985
2273,9643,8779,2348,3857,5842,125,2807,3000,2499,274,690,1,1,390,46,7505,410,725,390,532,485,54,217,118,8,1684,1407,488,5032,101,55,428,1346,1420,585,5766,1393,694,5062,86,37,217,110,255,208,999,879,48,9,2228,1339,5,4,22,98,9,29,313,876,31,68,58,229,1567,166,66,117,1072,1735,1453,2038
2050,11173,9228,2522,3756,5952,132,2535,2982,2541,283,435,1,1,241,92,7629,577,688,395,558,436,45,170,125,14,1744,1359,496,5039,118,48,518,1100,1057,578,6153,1410,824,5231,68,38,176,104,260,210,964,848,44,3,2066,1385,25,4,12,158,8,29,324,895,31,71,66,188,1462,136,90,66,1048,1717,1466,1986
1835,11150,9087,2473,3817,6072,145,2200,3003,2503,243,459,2,1,203,246,8173,527,741,337,675,484,68,246,138,20,1868,1146,496,5279,124,49,436,1014,1490,616,6056,1480,730,5396,60,34,193,96,279,230,937,909,54,16,2201,1494,7,2,42,132,6,30,342,892,32,102,61,243,1499,137,126,103,994,1573,1297,1972
2358,13150,10548,2729,3864,5930,135,2555,3085,2575,320,361,1,1,160,206,9232,758,785,349,549,572,68,298,169,22,1720,1147,494,5210,121,55,443,1037,1541,528,6226,1628,654,5489,48,33,121,73,298,225,1899,873,63,10,2100,1371,5,3,121,249,11,38,347,942,33,81,58,276,1495,141,123,63,731,1339,1239,1718
2383,13577,11244,2785,4107,5995,133,2696,3207,2824,251,441,2,2,235,233,8346,916,825,336,447,498,100,176,185,91,1761,1157,497,5172,104,45,442,1000,1458,559,6250,1665,662,5864,69,30,141,97,323,232,2411,928,44,12,1920,1348,1,1,78,260,14,16,341,961,35,79,86,317,1514,141,91,100,915,1386,1352,1829
2144,9806,7540,2770,4146,5692,193,2550,2999,2741,268,348,1,2,227,192,4675,804,826,336,403,384,49,170,105,40,1651,1185,483,5074,113,50,471,1038,1413,605,5821,1662,620,2012,49,24,196,112,325,188,1742,779,56,6,1902,1477,1,1,51,104,8,20,329,990,33,84,89,376,1299,182,80,67,1123,1481,1373,2112
1741,12998,10200,2880,4072,5463,141,2089,2953,2792,305,459,1,1,248,225,2712,467,778,386,689,595,77,195,117,49,1729,1142,522,5089,89,75,445,1214,1266,578,6155,1572,638,771,59,38,192,118,377,174,2286,977,104,11,1875,1360,9,1,80,118,4,23,349,949,33,80,88,361,1153,124,100,56,1178,1382,1260,2192
2209,11833,9335,2934,4148,5686,109,2745,3049,3008,292,409,5,1,167,93,2118,384,728,369,916,444,62,225,190,82,1903,1177,466,5013,99,112,420,865,1132,630,6311,1578,558,1201,60,30,155,118,358,173,1764,1090,37,14,1835,1302,10,1,101,162,3,15,336,904,34,73,178,294,1163,118,110,103,1097,1303,1177,2064
2136,11103,8708,2547,3748,5688,147,2978,2955,2917,280,368,2,3,122,98,1852,399,663,417,517,349,51,188,96,69,1803,1265,462,5094,84,73,358,1076,1294,667,6193,1530,580,1313,72,39,211,106,363,177,1170,1107,60,17,1759,1214,10,2,13,99,3,22,329,800,37,66,179,305,1291,133,118,58,1089,1418,1174,2179
2127,12216,10479,2443,3817,5934,150,3373,3151,3095,299,398,1,1,232,55,1753,314,638,335,447,205,31,225,43,16,1432,1245,448,5002,77,109,324,1194,1237,593,6168,1615,539,1402,59,23,222,111,342,179,840,876,38,18,1885,1111,13,1,18,71,17,28,334,749,39,76,218,296,1623,198,87,59,1086,1547,1305,2196
1860,11959,10502,2365,3763,6237,146,3103,2973,2915,346,435,1,1,192,41,1990,422,624,379,418,233,66,185,53,56,1362,1256,447,4885,110,129,331,895,1316,581,6215,1592,539,1381,61,17,191,106,332,191,869,1100,36,8,2178,1178,11,1,56,58,14,22,342,753,50,50,208,273,1648,150,83,63,1061,1586,1384,2168
2024,10255,9462,2358,3493,6073,129,2995,2977,2872,278,395,1,2,154,55,6603,460,645,432,421,313,68,176,62,19,1490,1153,475,4897,191,169,358,971,1512,589,5409,1561,578,5349,54,28,205,106,303,189,1139,954,43,7,2237,1147,9,1,18,42,10,25,293,778,57,61,201,290,1523,134,77,61,1068,1644,1457,2138
1915,10339,9099,2504,3730,5975,136,2641,3115,3020,342,480,1,2,209,111,8580,432,660,384,463,451,38,156,196,17,1678,1196,449,5128,211,141,341,949,1436,705,5622,1561,618,6108,91,35,235,120,327,179,2080,905,34,19,2289,1253,10,2,32,182,18,26,297,732,47,86,172,335,1248,146,220,117,1100,1679,1464,2068
1986,11154,9282,2589,3714,5912,135,2704,3009,2980,293,384,1,2,130,80,6540,433,607,447,548,390,60,210,82,15,1634,1139,429,5087,137,146,297,1160,1317,727,5878,1488,762,6175,121,50,279,133,329,173,1041,1013,34,35,2071,1272,7,24,13,45,16,34,311,674,36,81,170,418,1194,171,77,135,1128,1660,1461,2037
1788,9488,8393,2596,3756,5626,137,2424,3034,3015,328,431,1,1,166,91,6128,432,628,489,718,341,73,256,39,49,1794,1236,392,5025,98,98,330,1361,1689,526,5590,1628,731,6071,88,41,363,138,371,185,1024,715,42,8,1839,1319,4,1,51,58,17,20,311,716,37,62,160,323,1153,187,105,44,1130,1738,1419,2111
2143,9947,8304,2575,3370,5573,143,2727,2992,3004,293,497,0,1,243,31,7077,453,638,420,589,348,41,194,45,19,1578,1273,362,5110,89,80,341,1309,1705,461,5540,1614,885,6221,63,30,265,136,325,171,1573,770,35,6,1832,1265,5,2,27,53,9,23,319,733,29,49,190,297,1234,219,106,59,1143,1739,1455,2028
2199,10117,8632,2543,3761,5736,138,2834,2836,2781,284,433,0,1,158,48,8459,553,634,442,489,209,40,181,70,47,1586,1225,346,4893,88,62,320,1077,1437,423,5540,1684,765,6054,117,26,228,137,321,162,1427,869,44,7,1830,1260,7,1,70,156,9,24,315,714,27,63,195,334,1102,211,147,84,1164,1812,1490,2301
1949,10121,8447,2610,3571,5856,169,2604,2749,2980,305,684,1,1,391,129,7309,561,575,378,590,212,63,282,178,104,1691,1162,349,5015,102,56,282,1033,1343,626,5597,1408,787,6166,181,26,210,121,327,164,1325,1011,34,25,1862,1195,5,1,64,201,10,18,304,630,29,46,227,324,1239,205,121,120,1130,1899,1553,2208
1781,8911,7100,2482,3332,5808,148,2236,2741,2820,330,597,1,1,177,57,8035,525,545,411,566,439,65,232,173,76,1635,1306,376,4993,85,58,305,1210,1119,563,5745,1471,741,6209,199,37,199,118,288,161,1392,1017,42,15,1926,1144,1,1,255,146,19,17,309,636,31,54,243,300,1274,228,91,109,1114,1832,1521,2170
2510,10727,8501,2366,3081,5852,166,3206,2808,2790,286,620,1,0,226,85,6733,500,561,393,510,316,94,129,129,59,1650,1037,373,5068,83,69,317,997,1228,585,5670,1333,721,6158,108,32,224,112,289,150,901,689,54,8,1983,1102,1,1,19,46,12,17,305,688,27,45,222,276,1189,212,111,112,1155,1824,1571,2149
2454,10651,8483,2473,3274,6015,157,2903,2845,2984,333,572,2,1,198,104,7776,493,600,399,609,252,59,195,36,67,1686,1049,384,5118,64,84,336,923,1213,409,5692,1350,661,6127,69,29,219,102,288,157,996,735,32,11,2110,1089,1,2,28,23,18,37,286,739,29,63,217,359,1243,228,113,101,1141,1774,1475,2138
2144,12721,10481,2744,3057,6356,127,2568,2817,3100,282,410,3,0,112,62,6685,1369,587,499,721,194,92,236,53,47,1542,1020,389,4995,71,94,323,964,1332,558,5854,1475,860,6132,99,16,216,95,299,137,1101,766,72,21,2361,1063,1,1,32,47,20,34,284,700,29,60,177,322,1282,188,111,73,1084,1716,1439,2113
1446,12256,10159,2624,2883,6051,144,1846,2672,2787,265,624,0,1,331,62,7779,1186,488,2508,638,268,70,205,44,34,1536,1164,404,4926,96,103,250,1227,1587,420,5824,1543,952,6148,58,20,196,96,288,122,1277,890,64,16,2173,1052,2,1,19,41,13,18,278,588,34,70,192,331,1236,178,90,74,1039,1588,1328,2080
1361,12159,9393,2500,2933,6118,166,1739,2576,2920,273,673,1,0,350,80,9147,1212,434,6826,465,196,58,192,56,30,1541,1043,363,4835,100,93,258,911,1414,368,5537,1367,999,5963,54,18,207,108,267,128,1604,945,78,12,2096,1024,0,1,26,30,11,41,268,541,43,64,299,288,1470,179,130,75,1067,1623,1356,2097
1247,12463,9460,2193,2997,6133,155,1756,2530,2757,247,955,0,0,640,66,9225,1190,430,12001,474,273,64,198,114,56,1439,1042,364,4768,86,69,228,848,983,364,5441,1181,718,6266,49,18,222,95,243,136,1415,927,50,6,2218,1053,2,65,46,30,9,29,270,498,74,73,242,297,1555,165,119,44,1052,1519,1319,1951
1145,11767,9537,2482,3020,6731,157,1667,2815,2902,330,443,1,0,128,34,6231,1084,417,12331,539,153,54,216,62,25,1358,1010,434,4643,87,55,252,871,1215,416,5271,1226,757,5975,43,23,200,94,250,128,1176,898,73,5,2500,963,2,41,31,56,9,15,275,504,52,86,249,323,1290,187,94,36,1061,1514,1302,2084
1435,11328,9378,2386,3270,6175,151,1873,2678,3474,400,806,2,0,503,32,6085,872,412,12094,474,154,36,177,47,10,1180,904,382,4806,65,53,231,934,1190,359,4965,1197,667,5651,45,21,155,95,244,131,1137,819,42,11,2149,1065,2,1,277,42,8,14,254,491,52,81,224,293,1130,183,113,28,1026,1436,1267,2051
1735,13255,10762,2247,3009,6036,144,2212,2563,3279,474,573,3,0,267,26,7676,1448,386,4607,425,154,50,194,42,5,1162,987,330,4821,46,41,225,996,1263,340,5208,1228,650,6284,44,20,187,95,248,136,1131,853,33,8,2206,1183,1,1,10,34,33,11,245,440,47,72,214,302,1257,186,114,37,1001,1468,1246,1830
1753,14132,11289,2331,2824,6244,149,2302,2711,3146,391,490,2,0,208,25,8832,1141,400,280,428,136,70,190,46,57,1169,1017,317,4802,70,47,239,681,1145,334,5398,1290,695,6162,74,49,177,131,250,135,1434,846,40,14,2448,1128,1,1,36,36,16,14,248,477,46,74,204,285,1275,178,119,43,1009,1393,1113,1867
1856,14270,10972,2399,2791,6009,139,2313,2713,3102,433,482,0,0,211,29,7616,1247,370,272,421,149,34,152,67,30,1210,993,313,4805,56,105,219,732,1158,367,5733,1162,648,6443,42,96,226,108,253,137,1106,814,41,10,2237,1136,0,9,11,64,15,15,266,455,43,65,243,373,1204,192,147,32,1017,1285,1082,1861
1497,14279,10806,2149,2888,6077,116,1741,2636,2960,389,567,0,0,307,27,6833,1699,348,314,461,150,30,174,43,27,1192,1020,339,4761,42,96,230,843,1259,288,5567,1011,643,6420,110,37,172,158,250,141,990,769,37,9,2204,1149,5,1,11,51,10,12,266,440,35,58,207,277,1051,224,116,33,990,1207,1059,1805
2037,13116,9995,2146,2905,5905,118,2232,2616,2797,224,658,1,0,265,19,8318,2006,383,381,500,220,27,220,58,63,1252,1019,326,4716,65,82,232,819,1334,338,5572,1082,569,6207,63,18,115,120,264,141,672,760,33,11,2241,1166,5,1,11,50,14,8,251,509,32,66,200,302,1359,197,126,70,981,1176,1082,1841
1950,11088,7537,2161,2916,5882,113,2386,2656,2665,215,565,0,1,271,29,6803,1694,374,396,557,179,41,239,81,118,1218,939,330,4731,38,93,218,700,1389,405,5723,1164,669,6319,30,15,109,89,256,132,723,655,44,5,2336,1099,3,2,54,55,21,12,239,488,34,57,222,280,1277,164,152,43,962,1059,993,1803
1986,9975,7068,2380,2847,5735,117,2459,2619,2710,250,569,0,1,222,14,7489,752,396,369,531,235,27,226,74,78,1287,978,292,4718,76,133,214,619,1211,495,5598,1334,579,6063,33,16,105,82,256,136,803,616,30,11,2271,1078,3,1,21,37,18,9,264,501,32,86,151,295,1423,172,202,46,893,974,864,1821
1738,11651,8816,2371,2880,6188,129,1936,2711,2807,332,634,1,1,236,32,7489,318,395,374,412,384,27,189,72,32,1258,1023,253,4699,87,88,197,815,1236,405,5569,1587,533,5901,29,21,117,77,250,131,765,629,32,10,2279,1152,5,2,15,35,9,7,299,475,35,56,155,290,1197,140,196,57,922,942,857,1869
1666,13091,9832,2162,2943,6206,119,1814,2800,2737,360,603,1,0,229,31,7158,277,409,321,465,373,49,176,101,49,1179,1072,263,4669,98,55,180,862,1303,442,5671,1365,518,6259,35,26,117,79,245,139,712,474,29,4,2342,1285,2,2,29,42,13,6,260,481,30,55,168,285,1241,134,167,81,888,909,821,1959
1573,13369,10065,2198,2803,6221,118,1835,2679,2952,323,568,0,0,201,20,7981,354,366,293,543,447,33,182,38,32,1228,1049,265,4729,65,63,187,725,1417,454,5416,1327,522,6132,69,39,118,83,241,137,780,503,31,8,2484,1274,2,2,20,37,11,8,233,454,29,53,137,314,1290,181,144,64,888,848,793,1788
1538,12689,10036,2647,2847,6207,132,1899,2903,3087,247,587,1,0,253,23,7476,302,373,452,735,373,50,224,145,50,1235,1049,277,4702,72,78,179,615,1084,529,5321,1345,558,5995,46,27,114,94,248,139,808,485,30,15,2244,1295,1,8,79,137,12,6,255,447,35,50,164,252,1395,179,189,63,890,935,818,1651
1472,14076,10459,2327,2777,5952,154,1781,2599,3066,206,481,0,0,175,27,7242,343,372,362,483,203,45,192,167,41,1245,1085,278,4684,85,80,181,665,1167,468,5660,1177,581,6186,29,14,107,77,239,135,846,449,46,9,2115,1257,2,23,20,159,7,4,237,474,25,50,171,279,1427,202,145,34,903,938,872,1706
1442,14203,10636,2340,2774,6039,171,1802,2495,2747,204,403,1,0,214,38,7972,338,389,285,532,200,71,200,118,82,1327,944,291,4778,76,76,212,710,1247,376,5467,1206,580,6220,25,22,116,71,229,123,854,451,54,6,2332,1192,2,11,30,107,7,3,249,517,28,45,179,271,1529,201,123,91,882,972,876,1771
1344,13529,10163,2113,2767,5724,133,1651,2470,2854,233,420,1,0,205,46,7941,375,367,315,538,269,62,234,62,42,1282,946,287,4777,54,58,239,749,1346,370,5301,1082,616,6335,100,31,107,65,230,131,870,463,72,15,2135,1096,4,7,29,59,31,2,237,496,39,45,203,253,1369,234,103,76,853,979,868,1568
1271,11076,8126,2169,2791,5917,130,1516,2594,2751,210,293,0,1,191,41,8191,342,367,357,400,158,49,201,46,40,1112,864,280,4753,53,102,212,646,1231,331,5448,1186,604,6299,91,52,112,57,220,119,780,462,104,6,2103,1068,2,1,28,40,35,3,254,485,33,42,147,237,1346,239,143,60,844,956,830,1554
1326,10343,6650,2119,2621,6009,124,1560,2422,2707,216,222,0,0,93,42,8343,368,380,235,355,154,32,174,57,42,1143,921,286,4828,55,80,225,624,1101,272,5188,1214,604,6266,142,39,115,55,199,131,874,472,46,6,2154,1125,2,3,27,49,12,4,295,506,30,49,144,342,1350,188,117,40,810,864,740,1650
1287,10113,6998,1951,2738,6148,131,1722,2525,2735,217,241,0,0,116,33,7454,412,393,252,294,155,24,179,70,48,1160,965,293,4834,23,72,229,812,869,276,5269,1008,610,6340,48,14,138,62,163,120,902,532,52,15,2162,1152,3,2,32,49,9,7,256,529,30,45,156,356,1307,179,89,33,850,931,728,1581
971,10284,6952,2057,2815,5918,104,1433,2334,2640,220,275,1,0,167,30,7946,324,334,185,381,194,28,183,65,58,1173,970,272,4648,15,49,246,876,897,278,4920,1089,509,6133,33,21,138,64,185,128,844,529,41,8,2130,1153,21,1,45,32,3,8,251,480,29,42,119,345,1265,174,91,29,846,951,779,1655
897,10337,7624,2148,2650,5887,90,1297,2306,2511,239,223,0,0,127,23,6973,321,369,282,369,160,38,174,46,56,1237,988,268,4734,25,87,231,826,994,283,4783,1069,533,6300,47,96,194,68,162,108,835,626,38,4,2042,1150,2,1,31,30,5,15,248,491,41,59,131,471,1289,173,134,53,826,980,805,1613
894,11170,7084,2029,2597,5955,72,1194,2324,2583,241,213,0,0,81,28,6543,342,343,240,434,148,24,235,78,64,1188,897,259,4609,24,54,219,796,985,284,5148,1003,661,6408,105,70,146,86,154,105,819,448,38,3,1978,1072,3,25,33,46,1,7,245,463,43,34,113,484,1237,181,121,41,817,906,742,1648
998,10166,6857,1804,2458,5945,81,1166,2145,2659,267,238,1,0,90,25,6324,352,326,210,330,152,22,187,63,60,1121,912,253,4587,28,39,219,871,1042,285,4966,876,557,6145,86,75,164,74,151,104,786,500,46,5,1975,980,4,1,25,27,1,7,269,446,53,51,145,444,1284,175,84,37,865,789,715,1559
858,11278,8276,1857,2620,5913,87,1149,2040,2613,280,261,1,0,129,24,7359,458,298,313,350,171,31,149,72,49,1183,936,244,4643,15,38,221,917,956,259,4795,897,615,5860,35,40,160,70,149,106,813,536,79,3,1936,978,5,1,30,24,0,7,268,416,49,30,155,325,1303,161,85,37,834,775,711,1465
852,9632,7791,2134,2491,6053,102,1224,2099,2638,321,321,1,0,203,127,5023,375,309,236,400,208,45,159,73,55,1265,891,248,4607,21,30,231,772,809,220,4240,1020,644,4042,81,81,172,77,140,100,809,473,75,6,1919,1003,4,1,13,28,3,7,260,433,48,69,151,277,1268,217,104,33,834,809,788,1511
833,10396,7370,1877,2541,5997,86,1281,2102,2617,479,335,223,3,230,131,7909,255,242,256,390,161,44,185,84,44,1137,915,265,4449,17,41,186,775,847,153,4712,921,529,5217,37,38,124,72,136,96,920,429,54,14,1938,1047,1,0,17,47,4,6,271,347,31,36,136,228,1143,146,121,28,816,766,682,1392
760,9606,6169,1877,2371,5895,92,1146,2023,2547,457,201,120,2,89,64,6677,291,253,223,288,170,47,162,60,14,1050,940,259,4509,20,46,158,730,923,200,4626,981,528,6050,26,61,113,82,128,96,912,554,44,8,1903,1003,2,0,64,27,1,4,249,350,34,54,146,261,1196,149,72,70,844,775,666,1605
727,10482,6593,1733,2235,5722,88,1222,1914,2549,407,212,0,0,118,42,6990,259,228,225,367,266,76,227,57,6,1017,930,232,4435,19,56,172,728,1069,191,4897,1005,537,6249,43,25,109,90,131,92,873,536,41,19,1832,979,1,0,64,25,1,2,230,328,31,43,150,194,1273,156,62,29,848,762,642,1521
684,10730,7026,1861,2223,5531,97,1201,1890,2415,344,261,0,0,156,24,6680,334,222,274,300,377,96,165,56,7,1035,1007,244,4361,23,49,168,574,826,240,4690,1037,508,6003,32,61,119,93,130,90,840,746,36,10,1783,940,1,0,68,36,6,3,250,331,30,39,81,237,1283,168,70,20,885,767,657,1565
770,9264,6578,1728,2081,5452,87,1171,1928,2407,277,245,0,0,109,18,7908,323,272,225,304,311,51,147,63,10,1043,936,257,4463,23,50,162,635,943,182,4541,950,526,5364,32,20,123,89,118,85,775,582,48,4,1770,756,1,0,61,45,1,3,239,381,27,34,39,246,1235,146,102,22,877,770,667,1557
800,11136,8694,1796,1993,5554,96,1190,1953,2371,214,220,0,0,88,20,7319,291,259,249,369,269,60,205,26,9,1017,860,264,4294,16,33,134,718,1101,242,4055,912,541,4866,23,60,103,79,121,86,801,543,43,3,1794,859,1,0,44,25,18,9,254,340,39,29,64,234,1090,174,300,240,872,807,717,1597
732,13961,10305,2021,1990,5561,128,1194,2157,2363,217,167,0,0,44,41,8593,257,216,233,436,268,62,178,16,17,957,855,268,4371,25,54,131,655,1164,307,4404,825,480,5434,28,20,109,76,99,85,707,513,37,7,1771,843,1,0,55,24,1,2,218,293,35,30,70,159,1200,146,57,38,889,732,642,1615
726,13933,10352,2061,1940,5479,156,1283,2063,2386,255,196,0,0,45,17,8310,304,222,275,354,295,56,134,32,26,1015,753,256,4305,79,103,100,616,938,347,4455,970,424,5119,28,72,109,73,108,76,714,534,39,4,1776,772,2,0,56,36,10,2,250,265,29,57,59,196,1179,162,53,21,859,782,693,1631
825,14863,11417,1772,1835,5371,209,1235,1720,2309,260,264,0,0,129,19,6300,253,195,248,313,229,42,116,22,9,848,729,255,4162,86,45,104,562,1185,294,4487,896,436,4825,25,33,100,75,110,78,701,495,45,1,1773,761,1,0,56,29,2,2,249,246,28,46,34,180,1102,158,65,39,857,783,673,1700
742,13863,10956,1916,1896,5326,139,1347,1690,2267,228,190,0,0,44,15,5295,273,192,222,304,265,26,115,24,6,827,695,262,4122,87,33,103,639,1169,307,3966,882,461,5011,62,65,101,71,99,69,703,525,39,2,1812,732,2,0,54,27,5,2,225,247,28,52,36,187,1172,137,50,92,841,688,615,1714
756,12674,9251,1746,1849,5220,121,1209,1633,2305,225,168,0,1,46,15,7232,234,209,254,160,310,17,91,27,3,843,770,260,4015,79,41,109,656,756,144,4116,822,406,5390,23,27,100,73,105,76,657,513,56,6,1765,738,1,0,33,27,8,2,218,266,28,44,34,176,1257,141,58,30,856,717,630,1720
765,12913,9364,1747,1810,5241,80,1068,1616,2339,309,173,0,0,43,15,5977,322,213,229,163,429,47,103,32,4,932,826,255,3952,30,133,96,697,734,172,4317,973,378,5702,26,63,107,63,97,74,708,581,41,5,1805,654,2,0,33,34,8,58,195,245,37,14,45,376,1208,138,64,41,839,731,645,1590
1133,11038,7323,1614,1731,5176,90,1498,1559,2180,237,173,0,0,38,49,5885,268,227,303,203,374,38,111,20,4,900,757,258,3921,18,140,79,716,875,134,4319,929,369,5701,42,20,105,65,91,75,663,529,48,2,1777,625,2,0,42,31,13,52,197,235,37,16,38,254,1144,129,89,27,818,689,615,1574
1920,9873,6122,1676,1701,5158,89,2212,1572,2136,228,168,0,0,49,15,6559,271,225,188,267,344,36,110,41,4,937,768,252,3885,21,119,80,616,1019,158,4520,841,373,5657,58,16,104,64,89,73,690,494,32,19,1821,615,2,0,31,53,29,2,177,239,33,19,51,262,1272,133,82,19,800,657,572,1629
1704,9106,5467,1492,1681,5109,78,2122,1554,2152,228,207,0,0,89,15,6631,268,200,214,217,340,23,138,47,3,911,740,272,3869,23,126,80,522,863,151,3937,770,390,5718,33,54,95,64,95,66,593,433,43,9,1748,610,1,0,14,56,3,3,170,225,28,20,45,233,1281,131,77,19,786,625,598,1592
638,8854,5190,1593,1667,4959,63,931,1463,2134,252,230,0,0,109,22,6375,297,179,168,245,370,41,116,31,5,897,743,260,3756,70,110,78,524,782,133,4189,920,457,5587,70,9,100,77,106,75,609,436,39,9,1682,585,1,0,10,42,5,2,177,203,21,20,93,131,998,124,78,83,801,749,592,1553
856,9460,6013,1381,1544,4858,67,1195,1464,2053,228,244,0,0,271,22,6233,213,180,163,262,373,63,127,31,4,891,758,255,3573,43,54,78,549,810,134,3771,791,412,5602,20,13,109,87,100,76,535,380,26,2,1695,559,1,0,10,51,26,2,199,214,21,11,48,95,1185,104,83,58,799,712,553,1598
1355,9035,5656,1465,1617,4941,79,1678,1514,2106,212,165,0,0,246,19,8075,206,212,169,332,464,107,147,27,16,988,662,244,3663,13,67,88,644,914,238,4180,778,377,5796,29,13,122,86,103,70,562,341,29,2,1698,580,1,1,8,67,24,24,198,260,25,16,42,102,1321,114,163,113,807,698,587,1714
1373,7752,5005,1593,1617,5032,98,1819,1591,2070,239,182,0,0,150,62,8790,276,188,169,326,371,75,213,115,7,944,656,226,3658,10,83,85,495,725,179,4084,766,443,5572,60,44,124,90,93,77,576,347,30,4,1680,561,1,0,11,170,7,39,206,213,24,21,36,165,1414,133,90,59,832,688,599,1587
1088,9300,5169,1822,1615,4917,80,1333,1663,2049,458,168,0,0,54,40,8688,370,205,248,206,312,50,122,28,3,1056,726,224,3547,11,96,120,610,786,141,4438,916,553,5563,62,33,158,81,98,72,614,337,36,3,1701,630,2,1,13,50,11,34,216,256,20,27,33,220,1086,118,47,18,840,684,565,1614
1013,8545,5018,1462,1611,4898,87,1350,1544,2012,371,159,0,0,55,55,8796,470,203,160,171,293,35,96,39,3,1029,623,217,3599,10,85,140,750,1067,114,4175,819,596,5938,25,38,160,79,90,73,588,327,36,8,1647,668,3,0,14,45,3,39,236,260,24,19,32,200,1279,98,43,13,833,649,542,1478
1594,8187,4995,1453,1642,4778,92,1851,1523,2155,330,151,2,0,54,33,8384,285,290,176,183,335,42,95,61,7,978,636,245,3569,19,78,135,713,1197,124,4149,728,454,5556,56,37,145,75,91,74,582,308,32,27,1667,612,2,0,18,69,2,38,244,351,22,23,33,223,1400,123,117,39,831,612,503,1593
1397,8010,4921,1405,1714,4718,88,1775,1551,2196,332,217,5,1,128,24,8133,314,316,259,182,337,46,92,49,4,1018,638,255,3650,7,18,156,513,989,112,4124,759,424,5565,57,51,187,73,89,79,562,310,28,34,1645,622,2,1,37,58,2,32,222,367,13,17,26,271,1296,116,48,15,818,597,498,1731
1325,8316,5078,1799,1732,4742,78,1663,1680,2092,340,288,6,0,58,71,7553,352,343,166,216,306,38,116,37,2,1139,643,279,3536,9,38,179,691,980,95,4363,820,423,4688,107,13,151,76,102,73,555,397,29,23,1608,516,2,1,18,43,2,45,245,417,17,29,29,346,1255,114,51,12,803,617,548,1702
1154,8636,4898,1726,1862,4795,72,1397,1898,2120,236,447,7,0,153,25,8256,267,362,225,209,292,18,103,49,3,1093,662,262,3276,12,32,178,797,1408,272,4193,840,389,5492,77,57,127,79,118,76,513,367,25,12,1667,529,5,1,45,36,2,40,234,438,12,13,17,178,1064,87,48,13,758,555,505,1587
1736,1573,3471,1590,1923,4860,84,4116,1898,1965,253,255,5,0,44,35,1692,283,440,142,214,403,58,122,100,4,1076,671,260,3516,15,71,197,716,1419,273,2204,923,347,1625,31,10,187,68,139,80,539,820,29,6,1682,586,29,1,26,42,2,38,245,542,12,24,19,205,1790,119,53,13,761,557,518,1537
1636,9105,5128,1611,2033,4709,90,1659,1878,1942,229,223,5,0,43,47,6080,260,447,171,221,486,28,136,77,3,1097,662,320,3607,15,34,230,765,1479,410,4267,1103,377,5717,70,13,136,69,146,79,535,403,43,5,1643,601,6,1,19,41,0,43,260,568,13,22,17,150,1366,106,62,24,784,540,499,1694
1450,8486,5434,1727,2087,4893,101,1411,1832,1991,218,218,6,0,37,21,5807,314,461,168,386,265,23,127,40,74,1261,677,306,3758,16,74,293,746,1232,207,4280,1235,393,5338,23,12,137,60,180,91,537,460,34,6,1637,646,6,1,39,35,1,44,258,658,14,25,20,224,1384,102,57,37,767,555,493,1616
1245,6476,5537,1479,2260,4995,112,1380,2064,2067,306,582,6,0,460,47,5376,231,451,171,419,372,34,106,99,10,1376,676,337,3709,12,67,335,679,914,264,3637,1179,323,4073,31,15,109,54,203,86,594,406,35,10,1699,708,7,1,35,48,1,43,284,667,14,36,31,339,1260,133,60,41,807,555,502,1518
1892,8934,6164,1691,2500,4982,158,2418,2230,2091,357,590,4,1,500,71,6597,342,505,190,493,536,41,116,90,25,1454,720,334,3827,14,97,316,730,1026,256,4337,1380,412,5228,43,50,128,63,223,98,633,413,33,13,1667,788,6,2,50,47,1,44,306,701,19,57,22,403,1235,152,56,31,829,569,552,1569
1689,6319,5153,1692,2621,5145,144,2211,2308,2111,328,721,0,1,592,31,4767,291,474,174,303,518,110,161,106,4,1188,741,389,3861,12,59,301,855,751,373,3740,1110,416,3837,45,41,120,55,204,102,668,562,42,14,1638,809,6,2,52,79,3,1,271,695,18,51,19,427,1399,137,52,48,796,538,519,1557
1616,10286,7399,2046,2769,5149,125,2072,2391,2234,369,716,3,1,533,32,7750,346,473,241,254,550,130,176,116,4,1150,837,407,3965,19,97,334,873,714,418,5023,1190,401,5471,59,156,130,64,231,119,584,649,46,10,1695,836,25,2,54,85,4,1,271,729,21,71,23,368,1434,115,59,60,764,612,538,1579
1455,11938,8510,2029,2893,5091,128,2046,2365,2190,347,687,1,0,461,51,7982,382,537,260,359,574,118,218,146,7,1224,816,394,4108,23,67,344,773,738,464,4980,1204,505,5216,60,61,151,75,223,124,732,568,37,17,1678,862,16,1,61,102,4,2,306,790,21,80,22,274,1488,176,46,42,775,640,548,1557
